BillingID,ReservationID,IssueDate,DueDate,TotalAmount,DiscountAmount,TaxAmount,AmountPaid,PaymentDate,PaymentMethod,Status
15216,111,2024-01-11,2024-01-18,941.34,0.00,100.86,941.34,2024-01-11,Corporate Account,Paid
15217,13100,2023-06-10,2023-06-17,743.49,0.00,79.66,0.00,,Corporate Account,Pending
15218,15144,2021-11-26,2021-12-03,2589.11,256.86,277.40,2589.11,2021-11-27,Cash,Paid
15219,3840,2021-12-08,2021-12-15,2113.35,0.00,226.43,2113.35,2021-12-13,Bank Transfer,Paid
15220,22058,2021-10-10,2021-10-17,912.68,0.00,97.79,0.00,,Corporate Account,Pending
15221,9303,2023-07-17,2023-07-24,572.61,0.00,61.35,572.61,2023-07-21,Credit Card,Paid
15222,8390,2023-12-16,2023-12-23,771.33,0.00,82.64,771.33,2023-12-17,Corporate Account,Paid
15223,9144,2021-04-12,2021-04-19,2561.43,254.11,274.44,2561.43,2021-04-12,Cash,Paid
15224,1379,2023-02-03,2023-02-10,3096.30,145.50,331.75,3096.30,2023-02-04,Bank Transfer,Paid
15225,16168,2023-09-02,2023-09-09,613.58,0.00,65.74,613.58,2023-09-02,Cash,Paid
15226,5409,2023-02-22,2023-03-01,6727.78,0.00,720.83,0.00,,Cash,Pending
15227,17741,2024-11-10,2024-11-17,4234.37,0.00,453.68,4234.37,2024-11-12,Cash,Paid
15228,10522,2025-02-21,2025-02-28,6661.19,0.00,713.70,6661.19,2025-02-22,Credit Card,Paid
15229,15036,2021-09-03,2021-09-10,3025.61,0.00,324.17,3025.61,2021-09-04,Corporate Account,Paid
15230,21217,2025-09-04,2025-09-11,2025.13,0.00,216.98,2025.13,2025-09-09,Cash,Paid
15231,10325,2025-10-06,2025-10-13,2493.17,0.00,267.13,2493.17,2025-10-08,Corporate Account,Paid
15232,17729,2024-01-18,2024-01-25,1263.00,0.00,135.32,1263.00,2024-01-19,Bank Transfer,Paid
15233,5156,2021-05-05,2021-05-12,1399.24,220.47,149.92,1399.24,2021-05-10,Corporate Account,Paid
15234,22098,2022-11-06,2022-11-13,964.73,95.71,103.36,964.73,2022-11-06,Credit Card,Paid
15235,1878,2020-06-07,2020-06-14,1133.30,112.43,121.43,1133.30,2020-06-08,Credit Card,Paid
15236,3205,2023-01-02,2023-01-09,462.77,21.75,49.58,462.77,2023-01-02,Corporate Account,Paid
15237,8288,2023-03-07,2023-03-14,1500.49,0.00,160.77,1500.49,2023-03-07,Cash,Paid
15238,7647,2021-03-28,2021-04-04,1833.60,0.00,196.46,1833.60,2021-04-02,Credit Card,Paid
15239,10710,2020-03-20,2020-03-27,4739.44,0.00,507.80,4739.44,2020-03-20,Bank Transfer,Paid
15240,4437,2024-12-24,2024-12-31,803.32,37.75,86.07,803.32,2024-12-24,Bank Transfer,Paid
15241,1478,2021-12-14,2021-12-21,4727.89,0.00,506.56,4727.89,2021-12-17,Cash,Paid
15242,16144,2024-07-07,2024-07-14,339.96,0.00,36.42,339.96,2024-07-08,Bank Transfer,Paid
15243,14122,2025-10-17,2025-10-24,428.20,0.00,45.88,428.20,2025-10-22,Bank Transfer,Paid
15244,22326,2023-01-19,2023-01-26,1325.73,208.89,142.04,1325.73,2023-01-22,Credit Card,Paid
15245,17699,2021-03-15,2021-03-22,5071.36,503.11,543.36,5071.36,2021-03-16,Credit Card,Paid
15246,22752,2021-10-05,2021-10-12,2686.49,0.00,287.84,0.00,,Cash,Pending
15247,22160,2024-01-14,2024-01-21,3164.47,313.94,339.05,3164.47,2024-01-14,Corporate Account,Paid
15248,13670,2024-12-10,2024-12-17,1732.64,0.00,185.64,0.00,,Cash,Overdue
15249,11394,2021-02-23,2021-03-02,1528.98,0.00,163.82,1528.98,2021-02-27,Credit Card,Paid
15250,21704,2022-09-20,2022-09-27,1108.64,0.00,118.78,1108.64,2022-09-23,Corporate Account,Paid
15251,12914,2020-03-20,2020-03-27,1501.91,0.00,160.92,0.00,,Bank Transfer,Pending
15252,22397,2022-01-18,2022-01-25,1612.56,254.08,172.77,1612.56,2022-01-20,Corporate Account,Paid
15253,14496,2020-02-19,2020-02-26,1049.19,49.30,112.41,1049.19,2020-02-20,Bank Transfer,Paid
15254,9811,2021-09-24,2021-10-01,2233.01,221.53,239.25,2233.01,2021-09-26,Cash,Paid
15255,6910,2025-01-17,2025-01-24,4072.36,641.65,436.32,4072.36,2025-01-18,Corporate Account,Paid
15256,2372,2023-10-02,2023-10-09,649.08,0.00,69.54,649.08,2023-10-05,Corporate Account,Paid
15257,3644,2020-01-03,2020-01-10,7117.96,0.00,762.64,7117.96,2020-01-08,Corporate Account,Paid
15258,14760,2024-09-03,2024-09-10,1224.29,121.46,131.17,1224.29,2024-09-04,Corporate Account,Paid
15259,18208,2024-06-08,2024-06-15,501.72,0.00,53.76,501.72,2024-06-10,Bank Transfer,Paid
15260,9700,2024-03-22,2024-03-29,1771.83,279.18,189.84,1771.83,2024-03-26,Corporate Account,Paid
15261,16152,2020-03-21,2020-03-28,2281.34,226.32,244.43,2281.34,2020-03-26,Credit Card,Paid
15262,7105,2024-02-08,2024-02-15,1201.09,0.00,128.69,1201.09,2024-02-13,Bank Transfer,Paid
15263,3343,2024-12-28,2025-01-04,952.48,94.49,102.05,952.48,2024-12-28,Cash,Paid
15264,78,2020-09-12,2020-09-19,2915.01,0.00,312.32,2915.01,2020-09-14,Bank Transfer,Paid
15265,2957,2020-01-26,2020-02-02,3901.22,387.03,417.99,0.00,,Cash,Pending
15266,14399,2022-09-24,2022-10-01,532.55,0.00,57.06,532.55,2022-09-27,Credit Card,Paid
15267,19921,2020-09-27,2020-10-04,3194.22,0.00,342.24,3194.22,2020-09-27,Credit Card,Paid
15268,21204,2024-10-11,2024-10-18,2936.05,0.00,314.58,2936.05,2024-10-16,Bank Transfer,Paid
15269,22132,2020-09-13,2020-09-20,2629.43,0.00,281.72,2629.43,2020-09-16,Corporate Account,Paid
15270,7332,2020-07-27,2020-08-03,1002.70,223.82,107.43,1002.70,2020-07-29,Bank Transfer,Paid
15271,22263,2021-08-11,2021-08-18,1113.06,0.00,119.26,1113.06,2021-08-15,Corporate Account,Paid
15272,12930,2023-06-15,2023-06-22,5556.02,551.19,595.29,5556.02,2023-06-19,Bank Transfer,Paid
15273,5858,2020-05-24,2020-05-31,1259.34,124.93,134.93,1259.34,2020-05-25,Corporate Account,Paid
15274,21090,2020-12-11,2020-12-18,967.99,0.00,103.71,967.99,2020-12-12,Corporate Account,Paid
15275,18572,2020-05-09,2020-05-16,3693.14,0.00,395.69,3693.14,2020-05-14,Corporate Account,Paid
15276,22955,2025-01-19,2025-01-26,1789.24,0.00,191.70,1789.24,2025-01-22,Corporate Account,Paid
15277,18589,2025-08-17,2025-08-24,1658.64,77.94,177.71,1658.64,2025-08-18,Corporate Account,Paid
15278,20894,2020-08-12,2020-08-19,2622.57,0.00,280.99,2622.57,2020-08-16,Corporate Account,Paid
15279,23447,2023-05-10,2023-05-17,1579.42,0.00,169.22,1579.42,2023-05-11,Cash,Paid
15280,23401,2024-12-22,2024-12-29,700.43,0.00,75.05,700.43,2024-12-22,Corporate Account,Paid
15281,928,2022-05-27,2022-06-03,3098.71,0.00,332.00,3098.71,2022-06-01,Corporate Account,Paid
15282,20083,2020-09-08,2020-09-15,4927.11,488.80,527.90,4927.11,2020-09-10,Corporate Account,Paid
15283,2258,2024-07-23,2024-07-30,1160.12,54.52,124.30,1160.12,2024-07-24,Credit Card,Paid
15284,8050,2020-08-01,2020-08-08,2718.65,269.71,291.28,2718.65,2020-08-05,Bank Transfer,Paid
15285,5055,2022-06-16,2022-06-23,1506.94,149.50,161.46,1506.94,2022-06-18,Cash,Paid
15286,939,2025-07-11,2025-07-18,1764.08,0.00,189.01,0.00,,Corporate Account,Pending
15287,9988,2024-05-05,2024-05-12,1867.43,0.00,200.08,1867.43,2024-05-06,Credit Card,Paid
15288,17241,2022-07-15,2022-07-22,3980.41,0.00,426.47,3980.41,2022-07-19,Corporate Account,Paid
15289,7676,2022-07-06,2022-07-13,5256.76,0.00,563.22,5256.76,2022-07-10,Corporate Account,Paid
15290,19296,2020-12-19,2020-12-26,1132.14,0.00,121.30,1132.14,2020-12-22,Cash,Paid
15291,21640,2020-06-09,2020-06-16,1170.83,0.00,125.45,0.00,,Cash,Overdue
15292,8055,2025-03-18,2025-03-25,1725.37,81.08,184.86,1725.37,2025-03-18,Corporate Account,Paid
15293,2568,2021-07-19,2021-07-26,3803.51,0.00,407.52,3803.51,2021-07-22,Cash,Paid
15294,14542,2025-03-14,2025-03-21,2986.88,296.32,320.02,0.00,,Corporate Account,Pending
15295,21404,2020-01-12,2020-01-19,4404.78,0.00,471.94,4404.78,2020-01-17,Corporate Account,Paid
15296,868,2024-12-01,2024-12-08,793.20,78.69,84.99,793.20,2024-12-05,Bank Transfer,Paid
15297,6731,2021-10-14,2021-10-21,1604.79,252.86,171.94,1604.79,2021-10-19,Cash,Paid
15298,5838,2023-01-10,2023-01-17,632.68,29.73,67.79,0.00,,Bank Transfer,Pending
15299,17955,2021-07-18,2021-07-25,882.18,0.00,94.52,882.18,2021-07-22,Corporate Account,Paid
15300,24637,2024-06-11,2024-06-18,952.52,0.00,102.06,952.52,2024-06-16,Bank Transfer,Paid
15301,9520,2020-12-22,2020-12-29,5991.02,0.00,641.90,5991.02,2020-12-23,Credit Card,Paid
15302,24017,2021-03-09,2021-03-16,1527.60,0.00,163.67,1527.60,2021-03-14,Corporate Account,Paid
15303,9217,2023-11-16,2023-11-23,3296.04,326.99,353.15,3296.04,2023-11-20,Credit Card,Paid
15304,15489,2022-06-15,2022-06-22,1075.96,50.56,115.28,1075.96,2022-06-18,Bank Transfer,Paid
15305,13467,2023-01-24,2023-01-31,1329.27,0.00,142.42,1329.27,2023-01-28,Credit Card,Paid
15306,23600,2023-07-24,2023-07-31,3372.34,0.00,361.32,3372.34,2023-07-26,Cash,Paid
15307,22200,2022-04-12,2022-04-19,1817.63,0.00,194.75,1817.63,2022-04-16,Cash,Paid
15308,15289,2021-08-25,2021-09-01,2816.25,0.00,301.74,2816.25,2021-08-29,Corporate Account,Paid
15309,7135,2025-06-26,2025-07-03,1975.13,0.00,211.62,1975.13,2025-06-26,Credit Card,Paid
15310,9035,2022-12-16,2022-12-23,2253.69,105.91,241.47,2253.69,2022-12-20,Corporate Account,Paid
15311,18865,2024-06-23,2024-06-30,1417.87,66.63,151.91,0.00,,Bank Transfer,Pending
15312,24226,2025-01-03,2025-01-10,5014.05,0.00,537.22,5014.05,2025-01-08,Cash,Paid
15313,4631,2022-04-28,2022-05-05,2906.24,0.00,311.38,2906.24,2022-05-01,Cash,Paid
15314,18821,2021-11-16,2021-11-23,935.80,0.00,100.26,935.80,2021-11-21,Cash,Paid
15315,15941,2023-03-06,2023-03-13,2854.74,0.00,305.87,2854.74,2023-03-08,Credit Card,Paid
15316,15657,2025-05-08,2025-05-15,385.56,86.06,41.31,0.00,,Bank Transfer,Pending
15317,24381,2020-04-05,2020-04-12,828.52,0.00,88.77,828.52,2020-04-09,Cash,Paid
15318,21530,2023-03-18,2023-03-25,1056.75,0.00,113.22,1056.75,2023-03-19,Bank Transfer,Paid
15319,5922,2020-05-09,2020-05-16,4071.57,0.00,436.24,0.00,,Credit Card,Pending
15320,4498,2022-08-12,2022-08-19,4188.36,0.00,448.75,4188.36,2022-08-17,Cash,Paid
15321,13359,2023-11-22,2023-11-29,789.02,37.08,84.54,789.02,2023-11-27,Corporate Account,Paid
15322,12548,2024-03-19,2024-03-26,5648.70,0.00,605.22,5648.70,2024-03-23,Cash,Paid
15323,23513,2021-04-14,2021-04-21,4999.81,0.00,535.69,0.00,,Corporate Account,Pending
15324,19177,2023-12-04,2023-12-11,707.49,0.00,75.80,707.49,2023-12-04,Corporate Account,Paid
15325,2152,2023-10-06,2023-10-13,997.37,0.00,106.86,997.37,2023-10-11,Cash,Paid
15326,12246,2021-04-06,2021-04-13,804.39,0.00,86.18,804.39,2021-04-08,Credit Card,Paid
15327,22121,2020-04-05,2020-04-12,3361.69,0.00,360.18,0.00,,Cash,Pending
15328,13963,2023-02-05,2023-02-12,2359.04,0.00,252.75,2359.04,2023-02-07,Corporate Account,Paid
15329,5526,2023-12-13,2023-12-20,2258.95,106.15,242.03,2258.95,2023-12-17,Credit Card,Paid
15330,13168,2023-09-04,2023-09-11,3286.33,733.56,352.11,3286.33,2023-09-07,Corporate Account,Paid
15331,9215,2025-08-16,2025-08-23,2817.28,0.00,301.85,0.00,,Bank Transfer,Overdue
15332,7856,2020-11-24,2020-12-01,3450.31,0.00,369.68,0.00,,Credit Card,Pending
15333,11083,2022-05-21,2022-05-28,1461.97,0.00,156.64,1461.97,2022-05-21,Credit Card,Paid
15334,20415,2021-12-23,2021-12-30,1997.20,0.00,213.99,1997.20,2021-12-23,Bank Transfer,Paid
15335,16336,2021-11-23,2021-11-30,4212.28,0.00,451.32,4212.28,2021-11-27,Credit Card,Paid
15336,8812,2022-05-06,2022-05-13,4924.84,231.43,527.66,4924.84,2022-05-07,Credit Card,Paid
15337,21428,2020-01-05,2020-01-12,3845.86,0.00,412.06,0.00,,Bank Transfer,Pending
15338,5749,2022-09-28,2022-10-05,1082.31,0.00,115.96,1082.31,2022-09-30,Bank Transfer,Paid
15339,4821,2025-09-08,2025-09-15,730.20,0.00,78.24,0.00,,Credit Card,Pending
15340,18996,2022-04-16,2022-04-23,673.98,0.00,72.21,673.98,2022-04-20,Corporate Account,Paid
15341,18429,2022-10-11,2022-10-18,2164.89,0.00,231.95,2164.89,2022-10-14,Bank Transfer,Paid
15342,13827,2023-10-24,2023-10-31,601.44,0.00,64.44,601.44,2023-10-27,Corporate Account,Paid
15343,19585,2025-08-25,2025-09-01,3292.01,0.00,352.72,3292.01,2025-08-27,Credit Card,Paid
15344,20954,2022-08-06,2022-08-13,2201.54,0.00,235.88,2201.54,2022-08-07,Bank Transfer,Paid
15345,10079,2022-11-28,2022-12-05,3675.36,364.62,393.79,0.00,,Credit Card,Pending
15346,13429,2025-10-21,2025-10-28,1192.37,0.00,127.75,0.00,,Cash,Pending
15347,24327,2025-03-17,2025-03-24,2644.70,124.28,283.36,2644.70,2025-03-18,Bank Transfer,Paid
15348,243,2020-03-17,2020-03-24,3646.82,574.60,390.73,3646.82,2020-03-21,Bank Transfer,Paid
15349,15341,2023-07-09,2023-07-16,3976.48,0.00,426.05,0.00,,Cash,Pending
15350,15033,2023-11-04,2023-11-11,2389.16,237.02,255.98,0.00,,Credit Card,Overdue
15351,13904,2020-02-15,2020-02-22,1971.32,0.00,211.21,1971.32,2020-02-18,Bank Transfer,Paid
15352,2341,2023-05-27,2023-06-03,763.54,0.00,81.81,763.54,2023-05-31,Credit Card,Paid
15353,4160,2022-08-27,2022-09-03,1886.04,0.00,202.08,1886.04,2022-08-29,Bank Transfer,Paid
15354,3942,2025-05-06,2025-05-13,1375.39,136.45,147.36,1375.39,2025-05-10,Bank Transfer,Paid
15355,13208,2025-09-27,2025-10-04,567.37,26.66,60.79,567.37,2025-09-27,Cash,Paid
15356,23132,2025-04-04,2025-04-11,2236.56,0.00,239.63,2236.56,2025-04-06,Corporate Account,Paid
15357,11399,2021-07-12,2021-07-19,2592.66,0.00,277.78,2592.66,2021-07-17,Bank Transfer,Paid
15358,22104,2022-10-15,2022-10-22,1160.35,54.53,124.32,1160.35,2022-10-17,Bank Transfer,Paid
15359,7438,2021-02-25,2021-03-04,1842.21,0.00,197.38,1842.21,2021-02-28,Bank Transfer,Paid
15360,9689,2024-11-17,2024-11-24,2787.43,0.00,298.65,2787.43,2024-11-21,Credit Card,Paid
15361,20176,2024-03-03,2024-03-10,3445.70,0.00,369.18,3445.70,2024-03-08,Cash,Paid
15362,1155,2024-06-03,2024-06-10,1782.56,0.00,190.99,1782.56,2024-06-05,Corporate Account,Paid
15363,3856,2023-11-23,2023-11-30,1240.84,0.00,132.95,1240.84,2023-11-25,Cash,Paid
15364,14649,2022-01-12,2022-01-19,2472.82,116.20,264.94,2472.82,2022-01-17,Credit Card,Paid
15365,12545,2024-02-06,2024-02-13,3233.60,320.79,346.46,0.00,,Bank Transfer,Pending
15366,23438,2020-03-22,2020-03-29,2340.96,0.00,250.82,2340.96,2020-03-25,Cash,Paid
15367,2489,2025-12-21,2025-12-28,4407.43,0.00,472.22,4407.43,2025-12-26,Corporate Account,Paid
15368,11314,2025-01-11,2025-01-18,3242.99,0.00,347.46,3242.99,2025-01-14,Corporate Account,Paid
15369,13271,2024-06-16,2024-06-23,921.69,0.00,98.75,921.69,2024-06-17,Bank Transfer,Paid
15370,18444,2021-06-12,2021-06-19,3341.95,0.00,358.07,3341.95,2021-06-17,Bank Transfer,Paid
15371,23290,2023-01-03,2023-01-10,2804.51,0.00,300.48,0.00,,Cash,Pending
15372,3441,2023-05-10,2023-05-17,547.24,25.72,58.63,547.24,2023-05-12,Credit Card,Paid
15373,18351,2022-03-27,2022-04-03,1650.96,0.00,176.89,0.00,,Credit Card,Overdue
15374,11945,2020-08-25,2020-09-01,2202.92,218.54,236.03,0.00,,Credit Card,Pending
15375,12609,2020-09-20,2020-09-27,2826.31,132.82,302.82,2826.31,2020-09-25,Cash,Paid
15376,8015,2025-03-13,2025-03-20,414.58,0.00,44.42,0.00,,Corporate Account,Pending
15377,8926,2021-11-25,2021-12-02,1467.04,0.00,157.18,1467.04,2021-11-29,Bank Transfer,Paid
15378,4936,2023-07-20,2023-07-27,585.46,0.00,62.73,585.46,2023-07-20,Cash,Paid
15379,21310,2021-12-27,2022-01-03,3996.98,0.00,428.25,3996.98,2022-01-01,Cash,Paid
15380,2865,2025-03-27,2025-04-03,1365.80,0.00,146.34,1365.80,2025-03-27,Bank Transfer,Paid
15381,3459,2021-12-11,2021-12-18,1779.86,0.00,190.70,1779.86,2021-12-13,Corporate Account,Paid
15382,13004,2021-07-28,2021-08-04,1874.90,0.00,200.88,0.00,,Credit Card,Pending
15383,7730,2021-07-16,2021-07-23,4614.81,0.00,494.44,4614.81,2021-07-18,Credit Card,Paid
15384,9416,2020-10-04,2020-10-11,1956.28,0.00,209.60,1956.28,2020-10-09,Credit Card,Paid
15385,3996,2025-04-09,2025-04-16,2799.19,0.00,299.91,2799.19,2025-04-13,Bank Transfer,Paid
15386,5631,2023-02-25,2023-03-04,916.17,90.89,98.16,916.17,2023-03-02,Credit Card,Paid
15387,8063,2025-06-03,2025-06-10,2799.25,0.00,299.92,0.00,,Cash,Pending
15388,10851,2023-09-18,2023-09-25,310.86,0.00,33.31,310.86,2023-09-23,Cash,Paid
15389,22828,2021-09-15,2021-09-22,544.92,0.00,58.38,544.92,2021-09-19,Credit Card,Paid
15390,23042,2025-10-04,2025-10-11,5061.94,0.00,542.35,0.00,,Bank Transfer,Pending
15391,10687,2022-11-25,2022-12-02,460.02,0.00,49.29,460.02,2022-11-25,Bank Transfer,Paid
15392,778,2022-02-14,2022-02-21,3980.43,627.17,426.47,3980.43,2022-02-15,Cash,Paid
15393,8999,2024-12-04,2024-12-11,2135.71,336.51,228.83,0.00,,Cash,Pending
15394,7830,2025-11-01,2025-11-08,1501.55,0.00,160.88,1501.55,2025-11-04,Bank Transfer,Paid
15395,9537,2025-06-22,2025-06-29,4939.23,490.00,529.20,4939.23,2025-06-24,Credit Card,Paid
15396,897,2023-06-02,2023-06-09,4674.26,0.00,500.81,4674.26,2023-06-05,Bank Transfer,Paid
15397,13535,2021-05-15,2021-05-22,1078.68,0.00,115.57,1078.68,2021-05-17,Corporate Account,Paid
15398,12234,2022-02-28,2022-03-07,1558.82,0.00,167.02,1558.82,2022-02-28,Credit Card,Paid
15399,2689,2021-01-07,2021-01-14,3031.82,300.78,324.84,3031.82,2021-01-07,Credit Card,Paid
15400,4628,2020-08-27,2020-09-03,1866.72,0.00,200.01,1866.72,2020-08-30,Credit Card,Paid
15401,5950,2025-06-28,2025-07-05,2760.29,129.71,295.75,2760.29,2025-06-29,Cash,Paid
15402,4905,2025-01-14,2025-01-21,3820.64,0.00,409.35,3820.64,2025-01-17,Corporate Account,Paid
15403,15229,2022-12-19,2022-12-26,5187.32,817.33,555.78,5187.32,2022-12-22,Cash,Paid
15404,16402,2025-09-14,2025-09-21,2370.78,0.00,254.01,2370.78,2025-09-14,Corporate Account,Paid
15405,22293,2024-02-26,2024-03-04,2027.71,201.16,217.25,2027.71,2024-02-27,Corporate Account,Paid
15406,11523,2020-09-03,2020-09-10,2148.51,0.00,230.20,2148.51,2020-09-05,Credit Card,Paid
15407,8303,2024-10-19,2024-10-26,1143.76,0.00,122.55,0.00,,Bank Transfer,Overdue
15408,6058,2023-08-27,2023-09-03,1113.72,0.00,119.33,1113.72,2023-08-27,Corporate Account,Paid
15409,6953,2025-07-05,2025-07-12,3846.20,0.00,412.09,3846.20,2025-07-07,Corporate Account,Paid
15410,24515,2022-02-16,2022-02-23,2794.03,277.19,299.36,0.00,,Bank Transfer,Pending
15411,1079,2021-03-14,2021-03-21,1684.77,0.00,180.51,0.00,,Corporate Account,Overdue
15412,15852,2025-06-11,2025-06-18,1296.30,0.00,138.89,1296.30,2025-06-16,Cash,Paid
15413,5549,2025-10-04,2025-10-11,716.31,0.00,76.75,716.31,2025-10-04,Cash,Paid
15414,7682,2022-11-01,2022-11-08,2128.69,0.00,228.07,2128.69,2022-11-02,Corporate Account,Paid
15415,19396,2025-01-25,2025-02-01,1555.77,245.13,166.69,1555.77,2025-01-30,Credit Card,Paid
15416,18917,2023-08-01,2023-08-08,2713.03,0.00,290.68,2713.03,2023-08-03,Bank Transfer,Paid
15417,5322,2020-02-27,2020-03-05,3523.55,0.00,377.52,3523.55,2020-02-28,Cash,Paid
15418,17117,2021-06-22,2021-06-29,740.77,73.49,79.37,740.77,2021-06-24,Bank Transfer,Paid
15419,5389,2025-08-10,2025-08-17,2995.87,0.00,320.99,2995.87,2025-08-11,Cash,Paid
15420,8355,2025-01-12,2025-01-19,1723.35,271.54,184.64,1723.35,2025-01-15,Bank Transfer,Paid
15421,6106,2025-09-15,2025-09-22,1809.76,85.04,193.90,1809.76,2025-09-19,Bank Transfer,Paid
15422,21902,2023-12-24,2023-12-31,1973.80,0.00,211.48,1973.80,2023-12-26,Bank Transfer,Paid
15423,21822,2020-09-24,2020-10-01,3222.94,0.00,345.31,3222.94,2020-09-29,Bank Transfer,Paid
15424,8140,2022-11-15,2022-11-22,4055.01,190.56,434.47,4055.01,2022-11-15,Credit Card,Paid
15425,21151,2021-04-18,2021-04-25,1219.79,0.00,130.69,1219.79,2021-04-19,Credit Card,Paid
15426,5900,2020-06-06,2020-06-13,2478.27,0.00,265.53,0.00,,Bank Transfer,Pending
15427,9516,2024-06-14,2024-06-21,1202.58,119.30,128.85,0.00,,Cash,Pending
15428,6883,2021-02-25,2021-03-04,3264.38,323.85,349.75,3264.38,2021-03-01,Credit Card,Paid
15429,8120,2025-04-14,2025-04-21,743.16,73.73,79.62,743.16,2025-04-19,Cash,Paid
15430,8373,2023-06-24,2023-07-01,1188.96,117.95,127.39,0.00,,Bank Transfer,Pending
15431,23049,2021-05-09,2021-05-16,2532.83,565.36,271.38,2532.83,2021-05-10,Bank Transfer,Paid
15432,7471,2023-04-20,2023-04-27,636.35,0.00,68.18,636.35,2023-04-22,Credit Card,Paid
15433,6754,2020-11-01,2020-11-08,540.03,85.09,57.86,0.00,,Credit Card,Overdue
15434,475,2024-10-02,2024-10-09,2328.94,0.00,249.53,2328.94,2024-10-07,Cash,Paid
15435,9797,2023-02-18,2023-02-25,1117.94,0.00,119.78,1117.94,2023-02-22,Corporate Account,Paid
15436,19181,2024-10-02,2024-10-09,2755.40,434.15,295.22,0.00,,Cash,Pending
15437,8346,2021-05-20,2021-05-27,525.82,52.16,56.34,525.82,2021-05-21,Corporate Account,Paid
15438,18370,2023-01-11,2023-01-18,3708.33,0.00,397.32,3708.33,2023-01-14,Cash,Paid
15439,9449,2020-04-26,2020-05-03,5437.99,0.00,582.64,5437.99,2020-04-28,Cash,Paid
15440,424,2021-04-15,2021-04-22,5418.99,0.00,580.61,5418.99,2021-04-16,Corporate Account,Paid
15441,8199,2021-01-23,2021-01-30,3278.92,0.00,351.31,3278.92,2021-01-24,Bank Transfer,Paid
15442,17715,2021-07-26,2021-08-02,499.28,0.00,53.49,499.28,2021-07-27,Corporate Account,Paid
15443,10250,2023-01-18,2023-01-25,1114.70,0.00,119.43,1114.70,2023-01-23,Cash,Paid
15444,3210,2025-04-01,2025-04-08,5608.80,263.57,600.94,5608.80,2025-04-02,Bank Transfer,Paid
15445,10456,2023-07-03,2023-07-10,1826.91,0.00,195.74,1826.91,2023-07-05,Bank Transfer,Paid
15446,2499,2021-02-05,2021-02-12,3264.17,153.39,349.73,3264.17,2021-02-10,Corporate Account,Paid
15447,5352,2023-07-01,2023-07-08,1733.88,0.00,185.77,1733.88,2023-07-01,Credit Card,Paid
15448,19816,2023-05-27,2023-06-03,1312.27,0.00,140.60,1312.27,2023-06-01,Credit Card,Paid
15449,16347,2022-07-10,2022-07-17,2976.60,0.00,318.92,0.00,,Bank Transfer,Overdue
15450,17007,2025-04-13,2025-04-20,687.87,32.32,73.70,687.87,2025-04-15,Corporate Account,Paid
15451,6735,2024-12-01,2024-12-08,252.72,39.82,27.08,252.72,2024-12-02,Cash,Paid
15452,23561,2024-01-24,2024-01-31,997.60,0.00,106.89,997.60,2024-01-26,Credit Card,Paid
15453,8319,2023-11-07,2023-11-14,3214.97,0.00,344.46,3214.97,2023-11-09,Corporate Account,Paid
15454,19087,2022-10-13,2022-10-20,858.79,40.36,92.01,858.79,2022-10-18,Bank Transfer,Paid
15455,3743,2020-08-27,2020-09-03,2801.58,131.65,300.17,2801.58,2020-08-29,Credit Card,Paid
15456,1148,2021-08-05,2021-08-12,1722.61,80.95,184.57,0.00,,Bank Transfer,Pending
15457,536,2021-06-05,2021-06-12,1345.95,0.00,144.21,1345.95,2021-06-09,Corporate Account,Paid
15458,21299,2025-12-19,2025-12-26,2811.87,0.00,301.27,2811.87,2025-12-21,Credit Card,Paid
15459,14547,2021-12-10,2021-12-17,1726.08,0.00,184.94,1726.08,2021-12-15,Cash,Paid
15460,21806,2023-06-20,2023-06-27,5070.09,0.00,543.22,5070.09,2023-06-22,Bank Transfer,Paid
15461,8984,2023-05-23,2023-05-30,290.64,0.00,31.14,290.64,2023-05-25,Bank Transfer,Paid
15462,15449,2020-09-17,2020-09-24,1719.21,0.00,184.20,0.00,,Credit Card,Pending
15463,2591,2023-05-24,2023-05-31,3121.90,146.71,334.49,3121.90,2023-05-26,Credit Card,Paid
15464,24869,2024-12-27,2025-01-03,6340.67,0.00,679.36,6340.67,2024-12-31,Credit Card,Paid
15465,14901,2024-12-15,2024-12-22,1438.27,0.00,154.10,1438.27,2024-12-17,Credit Card,Paid
15466,11623,2024-05-18,2024-05-25,3183.08,149.58,341.04,3183.08,2024-05-20,Credit Card,Paid
15467,7057,2020-11-10,2020-11-17,1299.66,0.00,139.25,1299.66,2020-11-10,Cash,Paid
