GuestID,ServiceID,Rating,Comments,FeedbackDate
2758,1,4,Friendly staff,2020-03-29
2628,15,4,Friendly staff,2022-05-01
307,9,1,Would not recommend,2022-05-23
944,14,4,Friendly staff,2023-09-30
2174,14,3,Fair experience,2022-10-31
514,10,5,Excellent service!,2021-11-26
2916,11,1,Would not recommend,2023-03-11
2621,13,5,Outstanding experience!,2020-04-03
2761,4,4,Nice experience,2021-11-21
2832,2,5,Highly recommend!,2022-02-20
2468,4,3,Average stay,2023-03-29
1227,8,4,Friendly staff,2020-01-13
2541,10,5,Perfect stay!,2023-09-02
68,8,2,Below expectations,2024-06-19
1972,9,4,Very good service,2021-11-18
1665,11,3,Average stay,2022-12-26
976,14,5,Excellent service!,2024-02-28
2225,3,3,Fair experience,2024-07-16
1699,1,4,Very good service,2025-11-25
596,10,4,Good value,2024-05-05
976,12,4,Nice experience,2021-12-14
1070,8,5,Outstanding experience!,2024-08-16
2961,11,2,Disappointing,2023-06-01
1384,11,3,Okay service,2022-06-04
221,9,3,Fair experience,2022-12-18
2896,11,4,Good value,2023-05-27
2955,2,3,Could be better,2020-06-14
2046,6,4,Great hotel!,2025-11-20
1389,13,5,Outstanding experience!,2025-01-21
860,2,5,Excellent service!,2024-11-14
2367,6,4,Friendly staff,2022-12-25
1601,15,5,Excellent service!,2023-12-16
1655,10,1,Would not recommend,2020-05-24
873,2,5,Excellent service!,2023-11-12
1066,2,4,Nice experience,2025-01-11
1548,1,5,Amazing staff!,2025-09-08
1178,11,5,Outstanding experience!,2020-09-09
1050,15,4,Great hotel!,2021-02-27
19,14,5,Highly recommend!,2020-11-06
2479,2,3,Okay service,2023-12-02
901,8,4,Good value,2020-05-23
935,15,4,Good value,2024-02-19
1321,5,4,Nice experience,2024-05-04
2845,12,5,Amazing staff!,2020-09-21
2108,5,4,Great hotel!,2024-03-19
178,13,3,Decent hotel,2021-05-18
200,9,5,Excellent service!,2021-04-02
2659,10,4,Great hotel!,2025-01-27
2858,4,5,Excellent service!,2025-03-17
2501,2,4,Great hotel!,2021-07-24
2359,15,3,Could be better,2025-08-11
735,12,4,Great hotel!,2024-02-09
1090,6,1,Very poor,2024-08-11
2368,11,5,Excellent service!,2025-09-01
1104,10,3,Could be better,2023-08-11
754,14,1,Terrible experience,2021-07-25
1118,13,5,Outstanding experience!,2021-08-30
187,4,1,Very poor,2024-02-07
433,8,4,Friendly staff,2021-06-28
2818,6,4,Nice experience,2020-01-30
29,11,5,Amazing staff!,2024-02-27
1138,5,4,Friendly staff,2023-02-26
1799,13,4,Great hotel!,2024-12-04
77,6,5,Amazing staff!,2022-02-25
884,4,3,Could be better,2024-02-03
1776,2,4,Friendly staff,2020-08-27
1277,1,2,Poor service,2020-12-19
766,2,5,Perfect stay!,2023-08-22
1519,8,4,Good value,2025-04-05
2061,1,3,Average stay,2025-05-05
2381,10,3,Average stay,2024-03-21
1932,1,2,Below expectations,2025-03-23
296,5,2,Below expectations,2024-07-26
2789,14,4,Good value,2020-11-10
1496,12,3,Okay service,2023-10-29
2151,11,5,Highly recommend!,2023-05-07
285,8,4,Very good service,2021-04-16
722,7,4,Very good service,2023-05-07
1289,10,3,Fair experience,2021-10-06
723,2,2,Not satisfied,2021-02-07
2381,2,5,Outstanding experience!,2021-07-25
2818,13,4,Great hotel!,2021-04-28
1704,2,5,Excellent service!,2024-11-01
2870,8,5,Excellent service!,2023-12-25
2090,13,2,Below expectations,2021-03-16
1897,6,5,Perfect stay!,2022-05-20
1425,7,5,Perfect stay!,2020-02-07
2147,10,4,Nice experience,2025-02-12
1695,12,2,Needs improvement,2025-03-31
2622,6,5,Amazing staff!,2022-02-07
1461,14,4,Good value,2024-11-21
523,12,4,Great hotel!,2021-10-28
1443,3,5,Perfect stay!,2023-01-07
938,2,4,Great hotel!,2021-09-30
1818,5,4,Good value,2024-06-14
134,1,4,Very good service,2023-07-21
813,6,4,Nice experience,2020-03-26
1433,9,5,Outstanding experience!,2021-06-16
498,4,5,Perfect stay!,2020-05-11
2390,13,5,Excellent service!,2024-10-12
477,1,4,Good value,2021-02-17
1373,10,2,Disappointing,2022-03-28
2526,14,3,Could be better,2023-07-23
2524,10,4,Good value,2023-07-23
977,3,3,Average stay,2021-06-27
1149,2,4,Good value,2022-10-14
675,14,5,Highly recommend!,2021-11-16
2046,10,4,Nice experience,2020-03-25
1468,2,1,Awful service,2021-01-17
148,4,5,Excellent service!,2024-03-20
2713,14,5,Excellent service!,2024-06-29
2770,10,5,Excellent service!,2021-06-30
1234,10,1,Very poor,2021-10-22
2802,7,4,Friendly staff,2024-03-02
2705,14,2,Needs improvement,2023-11-27
660,5,5,Excellent service!,2021-02-10
1165,4,5,Amazing staff!,2020-02-27
467,8,4,Good value,2022-02-08
1652,10,3,Could be better,2020-09-06
2047,13,4,Good value,2021-09-18
1042,6,3,Average stay,2024-11-12
830,6,3,Okay service,2024-04-07
1529,6,4,Good value,2022-10-10
1410,4,3,Okay service,2022-07-29
1213,5,2,Below expectations,2024-12-24
1120,9,4,Friendly staff,2021-04-30
617,7,3,Decent hotel,2023-01-06
2722,9,4,Nice experience,2025-06-03
2163,2,4,Nice experience,2023-06-07
2894,15,4,Good value,2024-08-09
2068,14,4,Very good service,2021-01-26
1633,4,5,Outstanding experience!,2021-01-24
2358,8,4,Very good service,2022-10-09
1368,12,4,Good value,2021-09-10
2586,8,5,Excellent service!,2025-11-01
2263,7,4,Great hotel!,2025-06-23
2567,6,5,Amazing staff!,2023-05-26
579,14,4,Friendly staff,2020-11-06
5,9,4,Friendly staff,2025-03-05
2319,12,4,Nice experience,2024-07-27
551,3,4,Friendly staff,2025-07-22
2624,12,4,Great hotel!,2024-10-16
1180,5,5,Excellent service!,2023-10-04
1608,14,4,Good value,2025-06-12
987,3,5,Perfect stay!,2020-06-11
2062,14,2,Not satisfied,2025-09-04
2968,6,2,Not satisfied,2025-09-06
934,1,2,Below expectations,2020-08-21
1017,7,4,Good value,2021-09-04
469,10,5,Amazing staff!,2020-07-25
1129,4,4,Great hotel!,2023-06-07
34,14,3,Okay service,2024-03-31
1354,13,4,Great hotel!,2022-08-13
2905,4,5,Excellent service!,2022-11-06
1850,8,3,Decent hotel,2021-01-29
2059,15,2,Disappointing,2020-10-09
2027,11,5,Highly recommend!,2023-09-23
2718,7,5,Excellent service!,2022-08-15
141,1,5,Perfect stay!,2025-06-25
2268,13,5,Excellent service!,2023-09-28
1185,13,5,Outstanding experience!,2022-04-25
1606,13,5,Outstanding experience!,2025-01-11
505,6,3,Could be better,2022-03-10
2786,13,1,Awful service,2020-04-12
2017,5,4,Great hotel!,2022-02-06
2820,2,3,Okay service,2022-06-11
2740,9,5,Amazing staff!,2025-07-17
409,2,3,Fair experience,2022-07-18
910,7,4,Friendly staff,2022-12-06
1668,9,3,Could be better,2020-10-29
1092,5,5,Excellent service!,2022-06-17
2951,11,5,Excellent service!,2023-07-09
76,9,3,Average stay,2020-08-18
1992,10,4,Very good service,2020-10-01
1632,5,3,Could be better,2021-02-04
2764,9,4,Friendly staff,2022-09-23
462,12,4,Good value,2021-03-22
2209,5,5,Perfect stay!,2021-05-29
533,3,3,Decent hotel,2020-09-12
423,11,4,Friendly staff,2023-10-15
673,9,3,Fair experience,2023-12-01
377,6,4,Friendly staff,2023-03-06
2276,6,5,Perfect stay!,2020-07-07
234,3,4,Great hotel!,2023-08-16
1963,4,4,Nice experience,2020-03-19
833,6,3,Okay service,2020-12-07
1748,15,2,Below expectations,2025-11-29
715,1,3,Fair experience,2023-03-30
738,13,5,Outstanding experience!,2024-04-08
2828,11,4,Nice experience,2021-04-25
1676,15,5,Outstanding experience!,2022-08-19
1309,8,5,Amazing staff!,2025-07-25
487,11,4,Nice experience,2025-04-16
101,4,3,Fair experience,2021-07-16
1128,1,1,Terrible experience,2022-06-03
1028,1,3,Okay service,2025-05-04
1630,9,3,Average stay,2025-08-01
2850,12,5,Outstanding experience!,2020-02-04
2264,1,4,Great hotel!,2025-09-04
2605,3,5,Amazing staff!,2020-05-28
1112,11,5,Highly recommend!,2022-01-12
2251,2,2,Not satisfied,2023-03-20
175,6,4,Nice experience,2023-01-09
1327,5,4,Good value,2021-11-22
905,7,3,Could be better,2020-03-26
569,2,4,Very good service,2025-01-11
2637,12,5,Outstanding experience!,2025-09-15
2508,3,5,Perfect stay!,2021-09-04
2282,10,5,Highly recommend!,2023-12-27
6,1,2,Not satisfied,2020-11-25
1455,4,4,Friendly staff,2022-02-06
833,3,3,Okay service,2021-07-28
2363,15,5,Highly recommend!,2023-06-11
323,9,5,Excellent service!,2022-10-21
1657,2,5,Outstanding experience!,2021-03-03
59,8,5,Excellent service!,2023-05-11
1944,3,1,Very poor,2024-05-31
1018,5,4,Nice experience,2025-07-27
304,4,5,Outstanding experience!,2021-10-28
1920,12,1,Very poor,2024-08-07
2951,15,5,Perfect stay!,2024-03-29
2778,9,5,Highly recommend!,2020-08-23
2919,2,4,Good value,2023-02-23
1612,9,5,Outstanding experience!,2023-05-28
1607,5,2,Below expectations,2020-02-06
814,12,1,Awful service,2022-03-24
312,6,1,Would not recommend,2021-06-09
2306,8,2,Below expectations,2022-10-18
589,1,5,Outstanding experience!,2023-06-06
2446,4,4,Very good service,2021-06-23
1854,2,5,Perfect stay!,2024-10-19
2407,11,2,Needs improvement,2024-04-24
771,2,2,Disappointing,2023-08-22
912,10,3,Decent hotel,2021-10-19
1620,11,1,Very poor,2025-08-26
541,7,1,Awful service,2023-03-21
1164,3,5,Perfect stay!,2023-07-17
866,13,5,Excellent service!,2020-04-06
1115,12,3,Okay service,2023-02-22
2177,6,3,Okay service,2022-03-23
1521,12,5,Excellent service!,2022-09-21
478,3,5,Excellent service!,2025-11-17
1329,4,4,Friendly staff,2024-10-27
186,8,4,Very good service,2020-06-24
355,14,3,Fair experience,2021-09-14
542,6,5,Amazing staff!,2024-05-04
555,7,5,Excellent service!,2022-05-14
2009,12,5,Perfect stay!,2023-08-15
2565,10,2,Below expectations,2021-09-04
1552,5,4,Great hotel!,2020-05-04
2551,7,5,Highly recommend!,2022-09-09
664,5,4,Very good service,2024-07-20
1716,1,3,Average stay,2020-12-20
1103,12,5,Amazing staff!,2024-09-04
2552,6,3,Could be better,2022-06-08
476,8,3,Could be better,2025-01-16
1984,8,1,Awful service,2022-12-11
407,13,5,Amazing staff!,2022-06-11
2929,14,5,Excellent service!,2024-09-01
1512,11,5,Outstanding experience!,2024-04-15
2237,2,5,Perfect stay!,2023-06-11
2887,12,3,Decent hotel,2020-02-18
491,4,5,Perfect stay!,2021-03-25
2974,12,4,Good value,2022-07-09
1291,9,5,Excellent service!,2022-09-15
2433,1,5,Excellent service!,2024-06-07
2174,6,4,Nice experience,2023-05-20
915,9,3,Could be better,2024-08-19
1159,1,3,Okay service,2025-05-02
1596,14,5,Excellent service!,2025-02-05
1273,6,5,Amazing staff!,2021-12-29
2333,6,5,Outstanding experience!,2022-12-02
2508,4,5,Perfect stay!,2020-12-05
1017,6,5,Outstanding experience!,2021-02-01
2686,2,4,Friendly staff,2022-02-16
1213,5,3,Decent hotel,2023-01-07
1634,11,3,Decent hotel,2025-06-04
1398,13,4,Good value,2021-10-29
1974,7,2,Needs improvement,2023-01-01
1484,5,2,Needs improvement,2020-04-19
1574,2,4,Very good service,2020-10-10
2917,6,3,Decent hotel,2025-06-15
873,1,5,Amazing staff!,2020-08-31
207,15,2,Poor service,2020-09-04
2328,2,3,Okay service,2024-12-09
199,3,3,Average stay,2021-03-14
1529,11,3,Okay service,2024-02-10
1129,1,4,Friendly staff,2020-06-03
515,6,4,Friendly staff,2023-05-07
1170,12,4,Very good service,2025-02-28
1716,9,5,Outstanding experience!,2023-09-09
2653,12,3,Fair experience,2025-05-21
1520,1,5,Perfect stay!,2021-01-24
1036,6,4,Good value,2025-05-07
1240,1,2,Poor service,2020-01-19
912,13,5,Outstanding experience!,2023-02-28
2842,7,4,Good value,2022-05-12
355,14,1,Would not recommend,2022-08-12
1089,6,3,Average stay,2024-04-19
1429,8,5,Perfect stay!,2023-06-14
2514,1,3,Decent hotel,2020-02-08
2747,4,5,Perfect stay!,2021-10-21
1422,13,3,Fair experience,2023-10-30
1858,10,3,Decent hotel,2021-03-30
1591,10,5,Outstanding experience!,2021-08-30
2858,9,5,Excellent service!,2020-03-13
820,1,5,Perfect stay!,2023-02-01
2907,15,4,Great hotel!,2023-02-15
2900,14,5,Outstanding experience!,2021-10-06
1143,3,4,Great hotel!,2021-04-25
2036,4,5,Amazing staff!,2022-02-09
1124,6,5,Highly recommend!,2023-05-01
1194,15,2,Not satisfied,2022-10-22
2891,15,4,Friendly staff,2021-07-06
267,1,5,Highly recommend!,2023-02-22
1191,9,5,Perfect stay!,2022-07-16
1795,2,4,Good value,2022-07-28
1304,13,4,Good value,2023-06-02
901,6,4,Very good service,2025-12-28
501,10,5,Outstanding experience!,2022-02-15
1935,5,4,Great hotel!,2021-10-03
1005,7,3,Could be better,2020-11-07
2770,10,5,Outstanding experience!,2024-06-26
1549,2,3,Okay service,2021-08-26
1517,11,3,Fair experience,2022-06-12
2845,14,2,Not satisfied,2020-03-19
317,3,4,Great hotel!,2022-08-25
1010,13,4,Good value,2025-11-02
1389,2,5,Outstanding experience!,2025-02-16
2877,3,5,Excellent service!,2025-03-17
2223,7,4,Very good service,2023-05-10
2992,7,5,Highly recommend!,2020-11-10
1744,3,5,Excellent service!,2025-04-22
2782,4,3,Decent hotel,2022-08-21
2127,10,4,Friendly staff,2023-01-19
1190,10,3,Okay service,2024-08-17
2399,2,4,Very good service,2023-02-06
1237,13,5,Outstanding experience!,2025-04-14
2335,15,2,Needs improvement,2020-01-05
218,13,2,Disappointing,2024-08-31
2567,3,4,Good value,2024-07-23
2054,12,3,Average stay,2023-09-22
2259,2,4,Great hotel!,2021-08-20
659,5,3,Decent hotel,2022-09-02
1819,15,2,Not satisfied,2020-11-25
1626,6,1,Extremely disappointed,2020-09-07
1498,9,4,Nice experience,2024-11-08
257,14,4,Friendly staff,2025-01-01
1292,3,5,Excellent service!,2025-12-01
2610,10,4,Good value,2024-10-06
808,13,4,Good value,2021-07-23
278,2,5,Highly recommend!,2020-04-19
1945,13,4,Nice experience,2024-05-04
464,7,4,Good value,2021-11-02
2910,1,5,Perfect stay!,2020-11-17
848,11,3,Okay service,2020-04-28
1067,1,5,Amazing staff!,2025-11-02
2121,8,5,Outstanding experience!,2025-02-02
2591,1,5,Amazing staff!,2025-12-18
1251,5,2,Not satisfied,2022-05-05
2245,1,3,Decent hotel,2024-08-12
967,15,5,Outstanding experience!,2021-04-10
1558,7,5,Perfect stay!,2025-09-12
2261,12,3,Decent hotel,2025-03-29
1510,11,5,Highly recommend!,2020-09-16
2524,4,4,Great hotel!,2023-10-05
2300,5,3,Okay service,2022-12-26
258,8,1,Would not recommend,2025-06-25
1004,6,4,Great hotel!,2020-01-16
1876,5,4,Very good service,2022-01-09
2232,9,3,Average stay,2020-03-21
1558,11,5,Outstanding experience!,2024-12-08
684,2,5,Outstanding experience!,2025-06-06
664,1,3,Could be better,2021-02-05
370,13,1,Would not recommend,2024-07-31
1353,4,4,Great hotel!,2022-07-27
2464,8,4,Good value,2024-03-21
1218,8,5,Outstanding experience!,2020-12-25
1995,4,2,Disappointing,2021-03-02
147,15,5,Perfect stay!,2020-11-08
1612,11,3,Could be better,2023-08-28
2323,2,5,Perfect stay!,2025-02-03
1634,9,5,Highly recommend!,2021-05-09
2162,1,3,Fair experience,2021-10-14
1751,8,3,Okay service,2025-07-25
721,11,3,Could be better,2023-01-04
2845,9,5,Perfect stay!,2023-07-04
2849,8,5,Amazing staff!,2023-10-09
836,9,4,Friendly staff,2022-08-14
1396,2,5,Excellent service!,2021-09-17
2412,5,2,Needs improvement,2022-11-30
2714,3,5,Amazing staff!,2023-12-25
1588,15,3,Okay service,2022-05-25
2538,13,2,Not satisfied,2023-04-03
1190,2,2,Disappointing,2021-11-20
2932,9,5,Outstanding experience!,2022-12-07
1605,8,3,Fair experience,2023-01-19
1544,3,1,Awful service,2021-11-08
2760,9,4,Good value,2021-07-24
660,15,4,Friendly staff,2022-02-01
2358,4,2,Below expectations,2023-11-24
832,10,1,Would not recommend,2025-08-19
851,9,1,Very poor,2024-11-14
1114,7,3,Fair experience,2025-02-08
2955,9,3,Decent hotel,2022-02-19
2871,15,3,Could be better,2020-10-13
2937,6,5,Excellent service!,2023-12-04
255,7,3,Average stay,2024-11-04
69,3,5,Perfect stay!,2020-08-28
2509,8,5,Excellent service!,2022-09-15
180,6,3,Could be better,2022-06-23
2578,6,4,Nice experience,2022-07-14
2955,15,1,Would not recommend,2025-12-26
1025,2,5,Outstanding experience!,2023-01-19
1257,9,3,Okay service,2025-05-15
247,1,4,Nice experience,2024-08-10
561,11,4,Friendly staff,2020-05-29
131,15,4,Friendly staff,2023-12-07
2904,5,5,Outstanding experience!,2020-09-19
2317,15,3,Decent hotel,2022-02-09
1478,1,3,Fair experience,2024-12-15
1325,13,4,Very good service,2020-12-10
120,9,5,Highly recommend!,2024-02-16
2427,11,5,Outstanding experience!,2021-09-25
1326,1,5,Perfect stay!,2024-05-30
1011,2,4,Friendly staff,2023-08-28
1952,15,5,Amazing staff!,2024-11-16
1669,3,4,Very good service,2023-12-14
2386,2,4,Great hotel!,2021-11-24
2460,11,1,Awful service,2024-10-19
1914,9,3,Could be better,2020-12-17
2344,6,4,Nice experience,2022-07-25
764,3,3,Okay service,2025-05-27
2099,7,3,Decent hotel,2020-10-31
2184,11,3,Average stay,2021-10-02
152,10,1,Would not recommend,2023-10-29
1282,13,5,Excellent service!,2021-03-03
585,10,5,Amazing staff!,2023-05-08
307,11,2,Needs improvement,2022-06-09
364,11,3,Could be better,2022-12-14
2000,5,4,Great hotel!,2024-10-21
135,13,4,Nice experience,2025-10-11
968,12,4,Great hotel!,2020-10-24
643,13,4,Friendly staff,2024-04-14
1359,11,4,Very good service,2024-06-10
326,10,3,Decent hotel,2020-07-08
2268,15,3,Okay service,2020-01-20
1061,1,3,Could be better,2024-12-15
2643,3,4,Friendly staff,2022-10-23
2706,6,5,Perfect stay!,2022-01-01
922,10,4,Great hotel!,2021-11-26
1957,1,4,Good value,2024-02-21
2659,5,2,Disappointing,2021-10-10
524,5,4,Good value,2025-04-02
2091,8,2,Below expectations,2024-11-25
1324,1,2,Not satisfied,2023-09-23
2060,4,5,Perfect stay!,2023-04-20
1901,10,1,Awful service,2021-04-25
1340,6,3,Decent hotel,2024-02-22
2839,12,3,Fair experience,2020-04-16
2914,1,3,Average stay,2023-03-11
2696,2,5,Amazing staff!,2024-09-06
566,8,3,Could be better,2024-10-02
2935,11,5,Amazing staff!,2020-03-27
1524,9,4,Friendly staff,2021-08-22
448,6,4,Good value,2020-01-05
1964,10,3,Average stay,2025-12-05
2449,3,5,Outstanding experience!,2023-05-28
2211,14,3,Average stay,2025-07-15
132,4,5,Highly recommend!,2024-08-22
1902,8,4,Great hotel!,2025-08-26
959,12,5,Highly recommend!,2022-06-11
2664,7,3,Decent hotel,2025-06-02
5,10,4,Great hotel!,2024-04-22
906,10,5,Amazing staff!,2023-05-18
1959,8,4,Very good service,2020-11-17
1656,5,3,Fair experience,2021-07-22
160,4,5,Outstanding experience!,2022-09-01
2187,14,5,Outstanding experience!,2023-12-02
1522,9,4,Friendly staff,2021-02-16
1651,9,3,Average stay,2025-07-12
1687,6,3,Could be better,2024-05-10
1785,13,3,Decent hotel,2025-06-20
826,6,3,Fair experience,2021-12-29
1914,5,5,Highly recommend!,2024-03-09
1231,13,4,Friendly staff,2020-09-08
1325,15,3,Fair experience,2022-01-15
317,2,3,Fair experience,2022-09-28
2631,10,4,Great hotel!,2021-04-30
1210,7,5,Highly recommend!,2020-12-22
40,5,3,Okay service,2023-07-31
881,9,5,Outstanding experience!,2025-12-16
2087,15,5,Perfect stay!,2023-11-17
1586,9,4,Nice experience,2025-03-14
738,1,4,Nice experience,2025-10-05
2236,11,5,Excellent service!,2025-01-22
888,2,3,Could be better,2025-09-19
2074,2,3,Fair experience,2020-08-22
855,8,1,Very poor,2024-04-14
2109,8,4,Good value,2022-05-22
617,10,5,Outstanding experience!,2024-07-25
2113,3,3,Could be better,2024-03-10
1784,3,5,Outstanding experience!,2021-11-28
300,13,3,Average stay,2023-04-12
2667,7,4,Very good service,2024-12-30
2725,14,3,Could be better,2020-08-21
1157,6,4,Friendly staff,2022-07-23
1240,9,5,Excellent service!,2024-01-05
1306,5,1,Very poor,2024-01-10
2979,15,4,Great hotel!,2020-02-25
1591,8,1,Extremely disappointed,2020-08-01
2798,6,4,Great hotel!,2021-05-26
288,6,5,Amazing staff!,2020-09-07
2650,3,4,Great hotel!,2025-06-19
2134,4,2,Below expectations,2022-09-23
1043,11,4,Very good service,2025-11-22
2045,4,4,Nice experience,2021-08-24
924,4,5,Excellent service!,2025-03-10
2132,7,4,Great hotel!,2022-12-11
1948,14,5,Amazing staff!,2022-05-01
458,2,5,Outstanding experience!,2024-10-28
2134,4,3,Average stay,2022-03-01
1546,1,1,Extremely disappointed,2025-06-24
2405,5,5,Perfect stay!,2025-08-26
1232,14,4,Very good service,2022-10-19
1127,14,2,Below expectations,2020-07-29
980,8,4,Nice experience,2023-02-24
1917,15,5,Perfect stay!,2025-06-03
487,15,2,Not satisfied,2024-02-11
1018,14,5,Amazing staff!,2023-08-28
1510,10,3,Decent hotel,2021-07-22
2155,15,5,Excellent service!,2025-08-26
1868,8,2,Poor service,2021-07-03
713,13,2,Poor service,2023-10-27
1245,8,4,Very good service,2023-01-08
510,10,2,Needs improvement,2021-04-03
2236,8,4,Nice experience,2022-07-29
2221,4,4,Nice experience,2025-06-16
2417,7,1,Awful service,2025-05-05
2434,13,4,Good value,2021-03-22
2918,15,4,Friendly staff,2020-09-18
2668,6,3,Could be better,2023-02-12
753,14,2,Disappointing,2024-09-05
2220,12,5,Highly recommend!,2024-02-11
1605,3,2,Not satisfied,2023-12-05
2790,7,4,Friendly staff,2021-08-28
1837,4,2,Poor service,2025-07-16
1715,3,3,Okay service,2024-04-03
38,7,4,Very good service,2020-03-25
2881,6,5,Outstanding experience!,2023-01-18
695,3,3,Fair experience,2023-06-22
1576,9,4,Friendly staff,2021-02-13
1547,7,4,Great hotel!,2023-04-06
1025,2,5,Excellent service!,2022-09-21
2643,4,4,Great hotel!,2022-10-26
1844,4,5,Excellent service!,2023-04-16
2904,9,2,Disappointing,2020-05-24
492,9,5,Outstanding experience!,2023-09-07
2248,13,2,Poor service,2023-12-05
1974,14,4,Very good service,2021-06-06
2885,3,5,Perfect stay!,2023-05-20
35,4,1,Terrible experience,2020-12-15
